Text,Tension
mama ,0
fajny piosenka do ten ważny historia w tło możliwość nagłośnić sytuacja w i potrzeba wesprzeć solidarność wspólnota pomimo różnica ten dziś potrzebować i potrzebować ,0
za co my im dać te pkt kurski ty kurwa ,-1
ogromny gratulacja ,0
on móc dosłowny przyjechać wysłać jeden ziomek na scena który powiedzieć siema wojna u głosować na elo i by wygrać ,1
wielki ,1
w ,0
jebać ,0
oszust pierdolić może jeszcze u zorganizować bo na bombka wziąć ,-1
u kra i na ,0
wygrywać co miąć ten nie zdziwić szkoda że napluć na i oddać głos na wielki ,1
,0
wygrać ,0
brawo ,1
zwycięzca tegoroczny edycja zostawać zostawać ,0
brawo ,1
punkt ,0
,0
persko głosować na nie zgadzać siebie z wynik ukraiński jura ,-1
wystarczy ,0
w o a h ,0
a wchodzić w ciąg dalszy on dać punkt a my im maks punkt żałosny ten dym ,0
no i przyznać o słodki naiwność ,0
a wchodzić w ciąg dalszy on dać punkt a my im maks punkt żałosny ten dymać w przez ich brać ,0
persko przyznać punkt w głosować ,0
tymczasem w z umiejętność graficzny ,0
podziękować od persko dla za punkt na ,0
dziękować polski ,0
dziękować polski ,0
,0
ładny podziękować ,0
zdrajca ,0
występ być tak dziwny że aż mi siebie spodobać ,-1
stanowczy mówić stan zjednoczony że nie być kapitulacja na rosyjski ambasador ,-1
,0
opancerzyć w służba siła zbrojny ,0
,0
a dlaczego na ukraiński pigułka przy głosować pokazać bag niemiecki ,0
mama mama it the best for me ,0
hollywoodzki aktor wystawić swój rzadki kabriolet na aukcja samochód aby pomóc całość dochód ,0
ruszać na pomoc neptun izraelski kompleks przeciwokrętowy blue g zostać przenieść na z izrael zezwolić na transfer na bagno moksza znów rozlec siebie wyć o banderowski żyd i estoński faszysta ,1
ukraiński sofa opublikować dodatkowy nagrać z niszczeć rosyjski ciężarówka z paliwo i amunicja w pobliże w obwód charkowski dzień ten ,0
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
władza planować powołać milion ludzie który być walczyć z ministerstwo obrona koncentrować siebie na potrzeba zapewnić milion ludzie który być walczyć z wróg powiedzieć minister obrona chodzić nie o mobilizacja ala o strategiczny rezerwa ,1
analityk blue naliczyć w pobliże jednostka zniszczony rosyjski sprzęt ,1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
patriot ala nie idiota lepiej uciekać przed mobilizacja nizać przed siła zbrojny swój droga ten jaki trzeba być idiota by działać jak akwizytor w cel wcielenie inna idiota do armia ork ,-1
kapitan ranga dowódca dywizjon trałowiec brygada baza morski w dowódca okręt przeciw okręt podwodne i kilkanaście trałowiec zginąć podczas inwazja na ,0
tylka dwa osoba wydać rozkaz zbombardować i pierwsza być w druga ,0
pierwszy raz słyszeć muzyka z ruina na ,-1
tylka dwa osoba wydać rozkaz zbombardować i pierwsza być w druga ,0
odbyt ten synonim ,0
powiedzieć jaki mać strata dość propaganda żydowski ,1
dron przekazać przez stan zjednoczony w rama rozwijać prędkość d ,-1
ojciec i syn ,0
kolejny bronić zginąć w obwód doniecki letni być na front od wybuch ,1
troszkę muzyk na piątkowy wieczór ,0
po raz pierwszy w historia marynarka wojenny nawigator zostać dziewczyna obecny eugenia zarządzać p ,-1
po raz pierwszy w historia marynarka wojenny nawigator zostać dziewczyna obecny eugenia zarządzać p ,-1
zasięg km wysokość km niemiec chcieć przekazać nowa zabawka siła zbrojny iris t pozwalać zwalczyć ,0
po raz pierwszy w historia marynarka wojenny nawigator zostać dziewczyna obecny eugenia zarządzać personel zespół który odpowiadać za bezpieczeństwo nawigacyjny żegluga na morze a także monitorować realizacja wszyscy atak ,-1
w już otwarcie grozić wojna za pomoc ,1
kraj planować przeznaczyć na do mld euro ,0
kolejny bronić zginąć w obwód doniecki letni być na front od wybuch ,1
eksplozja zgłaszać w ,0
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
z pracownik elektr dać próbka swój możliwości śpiewać z ekspresja wszystek być dobro swoboda wykonać uderzenie w struna i siła głos skupiać uwaga emanować energia ci lud ten widać ,-1
ten je bardzo dobre ,0
prosić podpisać petycja o odrodzenie radio ponieważ chcieć przejąć władza i pozostawić wiele kraj bez prawda ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
w rejon ługański jednostka obrona przeciwlotniczy oddzielny brygada lotniczy siła zbrojny zestrzelić ,-1
zdjąć agresor zestrzelić w obwód charkowski przez ukraiński wojsko ,-1
pierwszy raz słyszeć muzyka z ruina na ,-1
w rejon ługański jednostka obrona przeciwlotniczy oddzielny brygada lotniczy siła zbrojny zestrzelić ,-1
dron przekazać przez stan zjednoczony w rama rozwijać prędkość d ,-1
pierwszy raz słyszeć muzyka z ruina na ,-1
dron przekazać przez stan zjednoczony w rama rozwijać prędkość d ,-1
dron przekazać przez stan zjednoczony w rama rozwijać prędkość do km h i maić maksymalny zasięg od do kilometr w zależność od konfiguracja no ten bum ,-1
rosyjski śmigłowiec zestrzelić za pomoc brytyjski system przenośny przeciwlotniczy zestaw rakietowy ,0
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
choć wróg okrutny nie wahać siebie bombardować nawet szkoła mordować dzieci ten nadal walczyć nadal siebie ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
zabierać skraść rzecz śmigłowiec bojowy chyba ze pralka ten obiekt o znaczenie strategiczny tu ,-1
dyplomatyczny podsumować dzisiejszy do wojna w ,1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
w rejon ługański jednostka obrona przeciwlotniczy oddzielny brygada lotniczy siła zbrojny zestrzelić rosyjski śmigłowiec szturmowy night head kolejny kilkanaście milion dolar ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
zasięg km wysokość km niemiec chcieć przekazać nowa zabawka siła zbrojny iris t pozwalać zwalczyć ,0
zasięg km wysokość km niemiec chcieć przekazać nowa zabawka siła zbrojny iris t pozwalać zwalczyć ,0
zasięg km wysokość km niemiec chcieć przekazać nowa zabawka siła zbrojny iris t pozwalać zwalczyć ,0
rozbić cały w pobliże według doradca szef wiktor wcześniej grupa takt ,0
do bucz wrócić rodzina mała chcieć grać na pianino ala jego mama zauważyć że nagroda na pianino zostać ,-1
zasięg km wysokość km niemiec chcieć przekazać nowa zabawka siła zbrojny iris t pozwalać zwalczyć ,0
zasięg km wysokość km niemiec chcieć przekazać nowa zabawka siła zbrojny iris t pozwalać zwalczać samolot bojowy helikopter pocisk manewrować rakietowy i dron ,0
choć wróg okrutny nie wahać siebie bombardować nawet szkoła mordować dzieci ten nadal walczyć nadal siebie bronić siła do przeciwstawiać siebie zło dawać właśnie ,-1
persko granatnik wielostrzałowy w ręka ukraiński żołnierz wyrzutnia te również obsługiwać przez ,0
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
pilny grozić wojna wojna na dzień walka relacja ,1
swoisty hat trick syrena alarmowy błyskawica i grzmot ostrzec przed niebezpieczeństwo dzisiejszy noc w ,0
batalion zlikwidować i ten news ,0
pułk obrońca zabić bliski tys żołnierz rosyjski wojna na dzień walka relacja ,1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
dalekowschodni część pamiętać jak wrzucać że sto żołnierz ruszać na front dwieście z wrócić ,0
młodzież z z pomoc ruszyć edycja akcja ubrać żołnierz ukraiński jak realny można pomóc nasi sąsiad zza wschodni granica ,0
kolejny bronić zginąć w obwód doniecki letni być na front od wybuch ,1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
pułk obrońca zabić bliski tys żołnierz rosyjski wojna na dzień walka relacja ,1
dalekowschodni część pamiętać jak wrzucać że sto żołnierz ruszać na front dwieście z wrócić ,0
kolejny bronić zginąć w obwód doniecki letni być na front od wybuch ,1
w już otwarcie grozić wojna za pomoc ,1
hollywoodzki aktor wystawić swój rzadki kabriolet na aukcja samochód aby pomóc całość dochód ,0
batalion zlikwidować i ten news ,0
kolejny bronić zginąć w obwód doniecki letni być na front od wybuch ,1
persko granatnik wielostrzałowy w ręka ukraiński żołnierz wyrzutnia te również obsługiwać przez ,0
kolejny bronić zginąć w obwód doniecki letni być na front od wybuch ,1
troszkę muzyk na piątkowy wieczór ,0
kolejny bronić zginąć w obwód doniecki letni być na front od wybuch ,1
troszkę muzyk na piątkowy wieczór ,0
troszkę muzyk na piątkowy wieczór ,0
łatwopalny ta ostatnio pomysł na działać dywersyjny absolutny petarda bez problem wchodzić do na lewa papier mówić z akcent po rosyjski spalić im zaraz kreml ,1
hollywoodzki aktor wystawić swój rzadki kabriolet na aukcja samochód aby pomóc całość dochód ,0
clip ,0
kolejny bronić zginąć w obwód doniecki letni być na front od wybuch ,1
hollywoodzki aktor wystawić swój rzadki kabriolet na aukcja samochód aby pomóc całość dochód ,0
kolejny bronić zginąć w obwód doniecki letni być na front od wybuch ,1
kolejny bronić zginąć w obwód doniecki letni być na front od wybuch ,1
batalion zlikwidować i ten news ,0
kolejny bronić zginąć w obwód doniecki letni być na front od wybuch wojna w rok ,1
persko granatnik wielostrzałowy w ręka ukraiński żołnierz wyrzutnia te również obsługiwać przez ukraiński siła operacja specjalny nieznane ilości zostać przekazać przez jeszcze przed inwazja ,-1
kraj planować przeznaczyć na do mld euro ,0
hollywoodzki aktor wystawić swój rzadki kabriolet na aukcja samochód aby pomóc całość dochód ,0
hollywoodzki aktor wystawić swój rzadki kabriolet na aukcja samochód aby pomóc całość dochód ,0
hollywoodzki aktor wystawić swój rzadki kabriolet na aukcja samochód aby pomóc całość dochód ,0
hollywoodzki aktor wystawić swój rzadki kabriolet na aukcja samochód aby pomóc całość dochód ,0
za mini czołg musieć więcej zapłacić nizać inna kraj typowy niemiecki zero mehr panzer ,0
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
iść siebie pieprzyć ,0
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
żołdak federacja rosyjski wiedza że już tu ten taka ulotka pojawić siebie już w wiele miejsce ,1
żołdak federacja rosyjski wiedza że już tu ten taka ulotka pojawić siebie już w wiele miejsce na czas na most ,1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
chin naprawdę nie udzielać pomoc a nawet wypowiadać siebie za przedwczoraj oświadczenie pekin o poszanować integralność terytorialny ,1
prime minister ,0
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
zakończenie wojna z możliwe dopiero po powrót wszyscy terytorium powiedzieć prezydent wyrazić tenże opinia że gdyby być w nasciturus przed wybuch wojna nie być wojna ,-1
o marzenie o wywiad pastor ,0
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
,0
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
i wojna światowy ii wojna światowy wojna na iii wojna światowy ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
maj r dzień najazd na demonstracja na rynek ,1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
o marzenie o wywiad pastor ,0
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
o marzenie o wywiad pastor ,0
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
pan prof gratulacja za wybór prawda taka że nie ma ludzie idealny lecz nie wyobrażać siebie na dziś lepsze kandydat mln gościa z i nazistowski v kolumna i a persko wielki ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
dziś letni opiekować siebie matka i siostra bliźniaczka oba noga podczas atak rakietowy na dworzec w ,1
eksplozja w ,0
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
o marzenie o wywiad pastor ,0
republikański senator zablokować szybka ścieżka pomoc w wysokość mld dolar być również przeciwko nałożyć sankcja na ,0
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
pozdrowić od dla naziemny platforma dla pocisk w bardzo krótki czas specjalny dla armia ukraiński zostać opracować przez wielki pocisk już używać na linia front tankista armia czarno ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
o marzenie o wywiad pastor ,0
pasażerski samolot przekroczyć ukraiński granica ,0
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
o marzenie o wywiad pastor ,0
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
pierwsza opancerzyć dotrzeć już na ,0
ukraiński wojsko w rejon ogrzewać rosyjski najeźdźca rana robić siebie zimno więc ,0
dostawa ciężki uzbroić z federacja rosyjski przebiegać zgodny z plan ten raz okupant przekazać b ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
senator rand zablokować projekt ustawa o przyznać dodatkowy pomoc dla w rekordowy ,0
o marzenie o wywiad pastor ,0
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
dostarczyć przez na linia front pod ,0
senator rand zablokować projekt ustawa o przyznać dodatkowy pomoc dla w rekordowy wysokość prawie miliard dolar sprzeciwić siebie przyjąć ustawa w obecni brzmieć z jego powód decyzja o pomoc dla zostawać odroczyć ,0
zwykły ukraiński plac zabawa przy szkoła nr w w pobliże dom przy ulica zwykły ,-1
zwykły ukraiński plac zabawa przy szkoła nr w w pobliże dom przy ulica zwykły ,-1
przed kolumbijski ochotnik walczący na przeciwko ,0
siła ukraiński uzbroić w potężny dziać przeciwlotniczy ,0
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
a pizda w rurka przechodzić w normalna kraj ci atakować powinien spać na ziemia i być do szpital w ,0
o marzenie o wywiad pastor ,0
teraz raz lew ,0
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
a pizda w rurka przechodzić w normalna kraj ci atakować powinien spać na ziemia i być do szpital w ciężki stać ,0
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
zwykły ukraiński plac zabawa przy szkoła nr w w pobliże dom przy ulica zwykły ,-1
minister finanse wydać ponad mld na wojna z wojna na dzień walka relacja ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
zwykły ukraiński plac zabawa przy szkoła nr w w pobliże dom przy ulica zwykły ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
pierwsza opancerzyć dotrzeć już na ,0
zwykły ukraiński plac zabawa przy szkoła nr w w pobliże dom przy ulica zwykły ,-1
od dzisiaj również rozpocząć naprawa sieć energetyczny energia elektryczny na dzisiaj przesyłać siebie do budynek socjalny służba zdrowie szkoła itp o skutek i konsekwencja domowy i w vs ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
warszawa przekazać autobus miejski w rama pomoc do na ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
prime minister ,0
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
żołnierz brygada pancerny roman teraz z posłuchać ,0
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
dyplomatyczny podsumować dzisiejszy do wojna w ,1
wrócić ,0
wierzyć mi przyjaciel kilometr od naprawdę bardzo dzielna ukraiński chłopak stawiać czoło autentyczny ,-1
two all football i jebać fuck ,0
sztab generalny podawać iż uciekać w strona już na terytorium ,0
hej od połowa marzec organizować konwój humanitarny wgłębić prosić o udostępnić linek do nasz zbiórka ,0
na swój strona na szef policja patrol poinformować o śmierć dwa towarzysz ,1
orchestra ,0
lekki haubica kal mm na stanowisko ogniowy w rejon miasto ,0
orchestra ,0
kijowski mistrz bokserski zginąć pod bronić z bronić w ręka przed najeźdźca ,1
rubel za mąż na jeszcze miesiąc ten płacić rubel i worek ziemniak widać k ,0
sztab generalny podawać iż uciekać w strona już na terytorium ,0
uk uzgadniać pakt o wzajemny bezpieczeństwo z i zgadzać siebie przyjść im z pomoc gdyby któryś naród zostać za ,0
nasz v kolumna po i l ma nakaz z i berlina rozwalać jedność polak w czas dostarczać uzbroić i ten kokos i rozwój cały przemysł my gościć mama koszt i atak v nazi kolumna że ,1
absolutny katastrofalny rosyjski próba przekroczenie rzeka w obwód doniecki ala mass rosyjski t ,-1
kijowski mistrz bokserski zginąć pod bronić z bronić w ręka przed najeźdźca ,1
absolutny katastrofalny rosyjski próba przekroczenie rzeka w obwód doniecki ala mass rosyjski t ,-1
uderzenie wyprzedzać lir coach red ,0
rubel za mąż na jeszcze miesiąc ten płacić rubel i worek ziemniak widać k ,0
w działać system obrona powietrzny znaczyć siła zaatakować ,-1
atak z zaskoczenie hit and run z wykorzystać jednorazowy granatnik przeciwpancerny ,-1
absolutny katastrofalny rosyjski próba przekroczenie rzeka w obwód doniecki ala mass rosyjski twierdza ze być sukces no ten sprawdzić ,-1
rubel za mąż na jeszcze miesiąc ten płacić rubel i worek ziemniak widać k ,0
rubel za mąż na jeszcze miesiąc ten płacić rubel i worek ziemniak widać k ,0
hiszpański ochotnik walczący na przeciwko ,0
kijowski mistrz bokserski zginąć pod bronić z bronić w ręka przed najeźdźca ,1
drug armia świat ,0
kijowski mistrz bokserski zginąć pod bronić z bronić w ręka przed najeźdźca ,1
na swój strona na szef policja patrol poinformować o śmierć dwa towarzysz ,1
z niebo spaść kolejny rosyjski dron zwiadowczy ala lustrzanka cyfrowy przetrwać ,1
uk uzgadniać pakt o wzajemny bezpieczeństwo z i zgadzać siebie przyjść im z pomoc gdyby któryś naród zostać za ,0
kijowski mistrz bokserski zginąć pod bronić z bronić w ręka przed najeźdźca ,1
grot trafić na i bardzo siebie spodobać przy rozpakowywać mieć nadziać że po miesiąc opinia być potwierdzić doświadczenie ,1
kijowski mistrz bokserski zginąć pod bronić z bronić w ręka przed najeźdźca ,1
wojska obrona terytorialny obsługiwać technik z zamontować armata przeciwlotniczy mm model ten wsza ,1
ukraiński pogranicznik zdobyć rosyjski sprzęt i amunicja podczas operacja kontrofensywny w obwód charkowski ,0
kijowski mistrz bokserski zginąć pod bronić z bronić w ręka przed najeźdźca ,1
na zdjąć minister obrona premier i rad europejski rozpoznawać kto kima ,-1
ukraiński strzelać ostrzał rakietowy na siła rosyjski ,0
czeski senat uznać okrucieństwo rosyjski armia na za ludobójstwo senat potwierdzić również stała dostawa ,0
na swój strona na szef policja patrol poinformować o śmierć dwa towarzysz ,1
uk uzgadniać pakt o wzajemny bezpieczeństwo z i zgadzać siebie przyjść im z pomoc gdyby któryś naród zostać za ,0
tv o obrona terytorialny uczestniczyć w walka w rejon miasto w tło przewijać siebie zdobyczny pojazd w ten system przeciwpancerny pocisk kierować szturm s ,1
czeski senat uznać okrucieństwo rosyjski armia na za ludobójstwo senat potwierdzić również stała dostawa ,0
dyplomatyczny podsumować dzisiejszy do wojna w ,1
n podpułkownik siła specjalny wywiad wojskowy z baszkirski wieś zabić w ,-1
ta sam haubica kal mm i ostrzał rosyjski pozycja łup padło wykryć wcześniej samobieżny armatohaubica akacja ,-1
czeski senat uznać okrucieństwo rosyjski armia na za ludobójstwo senat potwierdzić również stała dostawa ,0
kopać rów w miasto wyglądać jak starożytny grecki amfora zostać przenieść do muzeum antropologiczno ,0
czeski senat uznać okrucieństwo rosyjski armia na za ludobójstwo senat potwierdzić również stała dostawa ,0
uk uzgadniać pakt o wzajemny bezpieczeństwo z i zgadzać siebie przyjść im z pomoc gdyby któryś naród zostać za ,0
haubica w służba armia przeciwko okupant w region ,0
typowy dla ukraiński armia lokalizacja skład uzbroić kolejny szkoła ten nie decyzja podejmować przez kapral ,0
czeski senat uznać okrucieństwo rosyjski armia na za ludobójstwo senat potwierdzić również stała dostawa bronić na i wspierać podrożyć do ,0
lekki haubica kal mm na stanowisko ogniowy w rejon miasto ,0
typowy dla ukraiński armia lokalizacja skład uzbroić kolejny szkoła ten nie decyzja podejmować przez kapral ,0
uk uzgadniać pakt o wzajemny bezpieczeństwo z i zgadzać siebie przyjść im z pomoc gdyby któryś naród zostać za ,0
uk uzgadniać pakt o wzajemny bezpieczeństwo z i zgadzać siebie przyjść im z pomoc gdyby któryś naród zostać zaatakować pakt stwierdzać również że i pomóc uk współpraca teraz jeszcze ważniejszy brać pod uwaga inwazja na ,0
trzeźwy głos pisać o aspekt humanitarny wojna na wojskowość siebie nie znać ,1
gw znaczek za który kryć siebie wyjątkowy historia wydać poczta podpisać przez legendarny bokser oraz żołnierz kt wypowiedzieć słynny słowa pod pozwolić na koment wszystek o przedawkować ,-1
tak wyglądać stan rosyjski armia jak jego własny prezentować uzbroić ,1
płonący rosyjski obok sprawca z jak on siebie ukryć w tak płaski teren jeśli wystarczyć zielenić ten sensor rosyjski czołg od ii nie przejść duży ewolucja ,1
nadal karmić cały świat z paliwo ,0
power ,0
zastępować w rad praw człowiek być pierwsza kraj który dostarczyć czołg ,0
piękny film ,0
power ,0
krótki po wybuch pod ,-1
okazja ukraiński tłumaczka który płakać tłumaczyć przemówić prez teraz z ,1
o co persko dziennikarz short via ,0
kanclerz niemiec może potrzebować około sto lata aby uporać siebie ze skutek wojna ,1
na swój strona na szef policja patrol poinformować o śmierć dwa towarzysz ,1
zabić osoba ranna w wynik ostrzał w wieś obwód biełgorodzki władza obwiniać ,0
ukraiński telegram potwierdzać że niestety odkryć tunel który w przemieszczać siebie aby ,1
hiszpański ochotnik międzynarodowy legion na ,0
samodzielny brygada ,0
wybuch w obwód charkowski ,0
krótki po wybuch pod ,-1
rosyjski żołnierz wziąć do niewola skatować obciąć mu palce strzelić mu w noga podpalić mu głowa ,0
ukraiński socjopata z film uczestniczyć w mordować jeniec pilot rosyjski armia film ten wywiad z nim personalny ,0
przechodzić sam siebie link do grupa ,-1
kolejny materiał nagrać przez zrzucić przez dron amunicja ten autorstwo ukraiński oddzielny batalion piechota ,1
rosyjski czołg podstawowy zlikwidować przez w obwód charkowski przez ,0
rosyjski wojska zostać zniszczony na rzeka w wschodni przez ukraiński żołnierz ,1
płona wieś w pobliże w podobno ukraiński uderzyć w te miejsce ,-1
iść siebie pieprzyć ,0
rubel za mąż na jeszcze miesiąc ten płacić rubel i worek ziemniak widać k ,0
na swój strona na szef policja patrol poinformować o śmierć dwa towarzysz ,1
rubel za mąż na jeszcze miesiąc ten płacić rubel i worek ziemniak widać k ,0
zablokować go w chiński internet pogróżka i ma utrudnić kontakt z rodzina w taka sposobić wanga je ,0
okazja ukraiński tłumaczka który płakać tłumaczyć przemówić prez teraz z ,1
sztab generalny podawać iż uciekać w strona już na terytorium ,0
tak naprawdę na zostać który naprawdę potrzebować pomoc bo tu do przyjechać magnateria ,1
ukraiński socjopata z film uczestniczyć w mordować jeniec pilot rosyjski armia film ten wywiad z nim personalny wrzucić do internet tour i mord ten oficjalny polityk kijowy o skutek domowy i w ,0
rosyjski czołg podstawowy zlikwidować przez w obwód charkowski przez ,0
kolejny materiał nagrać przez zrzucić przez dron amunicja ten autorstwo ukraiński oddzielny batalion piechota morski który cel siła rosyjski na front wschodni ,1
